recipe_id,author_id
1186041,896
1186053,896
1186058,896
1186067,896
1186652,896
1186654,896
1186656,896
1186658,896
1186659,896
1186660,896
1186661,896
1186662,896
1186663,896
1186667,896
1186668,896
1186673,896
1210978,896
1210988,896
1210998,896
1211173,896
1211175,896
1211180,896
1211182,896
1211185,896
1211187,896
1211189,896
1211192,896
1211195,896
1211198,896
1215086,896
1215088,896
1215138,896
1215139,896
1215140,896
1215141,896
1215142,896
1215143,896
1215144,896
1215145,896
1215146,896
1215147,896
1215148,896
1215149,896
1215150,896
1215151,896
1215152,896
1215153,896
1215314,896
1215316,896
1215323,896
1215325,896
1215327,896
1215329,896
1215332,896
1215333,896
1215336,896
1215339,896
1215340,896
1215345,896
1215347,896
1215349,896
1215350,896
1215356,896
1215357,896
1215358,896
1215359,896
1215360,896
1215361,896
1215362,896
1215363,896
1215364,896
1215365,896
1215366,896
1215367,896
1215368,896
1215369,896
1215370,896
1215371,896
1215372,896
1215373,896
1215375,896
1215377,896
1215378,896
1215380,896
1215381,896
1215383,896
1215384,896
1215386,896
1215387,896
1215389,896
1215390,896
1215391,896
1215392,896
1215393,896
1215394,896
1215395,896
1215396,896
1215397,896
1215399,896
1215401,896
1215403,896
1335188,57948
1335191,57948
1335208,57948
1335197,57948
1335198,57948
1335207,57948
1335240,57948
1335241,57948
1335242,57948
1335245,57948
1335247,57948
1335496,57948
1335498,57948
1335499,57948
1335500,57948
1335501,57948
1335502,57948
1335504,57948
1335505,57948
1335506,57948
1335507,57948
1335508,57948
1335511,57948
1346001,57948
1346013,57948
1346024,57948
1346992,57948
1347010,57948
1347021,57948
1347030,57948
1347031,57948
1347032,57948
1347033,57948
1347038,57948
1365093,57948
1365095,57948
1365096,57948
1365162,57948
1410491,57948
1410493,57948
1365167,57948
1365174,57948
1365179,57948
1365187,57948
1365188,57948
1365189,57948
1365207,57948
1365208,57948
1365209,57948
1365210,57948
1365244,57948
1365258,57948
1369327,57948
1369331,57948
1369334,57948
1369336,57948
1369342,57948
1369344,57948
1369345,57948
1369347,57948
1369352,57948
1369358,57948
1369397,57948
1369402,57948
1369416,57948
1369428,57948
1369437,57948
1369438,57948
1369439,57948
1369443,57948
1369449,57948
1369452,57948
1384898,57948
1384901,57948
1384903,57948
1384905,57948
1384906,57948
1384908,57948
1384909,57948
1384910,57948
1384912,57948
1384913,57948
1392429,57948
1392434,57948
1392432,57948
1392435,57948
1392436,57948
1392437,57948
1392441,57948
1392443,57948
1392446,57948
1392449,57948
1392450,57948
1392451,57948
1392452,57948
1392463,57948
1392472,57948
1392473,57948
1392474,57948
1392475,57948
1392481,57948
1392489,57948
1392495,57948
1392499,57948
1392512,57948
1392621,57948
1392622,57948
1392624,57948
1392625,57948
1392658,57948
1392663,57948
1392667,57948
1399907,57948
1399908,57948
1399909,57948
1399910,57948
1399911,57948
1399912,57948
1399913,57948
1399914,57948
1399915,57948
1399916,57948
1399918,57948
1399920,57948
1399923,57948
1399925,57948
1399926,57948
1399928,57948
1399930,57948
1399931,57948
1399932,57948
1399933,57948
1399934,57948
1399936,57948
1399937,57948
1399940,57948
1415824,22393
1415825,22393
1415826,22393
1415827,22393
1415829,22393
1415830,22393
1415832,22393
1415834,22393
1415836,22393
1415837,22393
1415838,22393
1415839,22393
1415840,22393
1415842,22393
1415843,22393
1415845,22393
1415848,22393
1415849,22393
1415851,22393
1415852,22393
1415854,22393
1415856,22393
1415858,22393
1415860,22393
1415862,22393
1415863,22393
1415865,22393
1415866,22393
1415867,22393
1415868,22393
1415870,22393
1415871,22393
1415872,22393
1415881,22393
1415882,22393
1415885,22393
1415886,22393
1415887,22393
1415888,22393
1415889,22393
1415890,22393
1415891,22393
1415896,22393
1415897,22393
1415899,22393
1415900,22393
1415901,22393
1415903,22393
1415904,22393
1415905,22393
1415907,22393
1415909,22393
1415911,22393
1415913,22393
1415914,22393
1415916,22393
1415917,22393
1415919,22393
1415920,22393
1415921,22393
1415922,22393
1415923,22393
1415924,22393
1415925,22393
1415926,22393
1415942,22393
1415945,22393
1415947,22393
1415948,22393
1415950,22393
1415952,22393
1415955,22393
1415956,22393
1415958,22393
1415959,22393
1415960,22393
1415961,22393
1415962,22393
1415963,22393
1415964,22393
1415968,22393
1415971,22393
1415972,22393
1415976,22393
1415979,22393
1415982,22393
1415983,22393
1415986,22393
1415989,22393
1415991,22393
1415992,22393
1415994,22393
1373343,819
1373346,819
1373349,819
1373352,819
1373354,819
1373356,819
1373360,819
1373362,819
1373367,819
1373369,819
1373371,819
1373372,819
1373375,819
1373376,819
1373378,819
1373412,819
1373415,819
1373417,819
1373421,819
1373425,819
1373426,819
1373746,819
1373747,819
1373748,819
1373749,819
1373750,819
1373751,819
1373752,819
1373753,819
1373754,819
1373756,819
1373758,819
1373761,819
1373790,819
1373792,819
1373793,819
1373794,819
1373795,819
1373796,819
1373797,819
1373799,819
1373801,819
1373805,819
1373808,819
1373813,819
1373816,819
1373819,819
1373823,819
1373826,819
1373829,819
1373833,819
1373835,819
1373838,819
1373840,819
1373842,819
1373844,819
1373846,819
1373847,819
1373848,819
1374176,819
1374177,819
1374178,819
1374179,819
1374180,819
1374181,819
1374182,819
1374183,819
1374184,819
1374185,819
1374186,819
1374187,819
1374188,819
1374189,819
1374190,819
1374191,819
1374193,819
1374196,819
1374197,819
1374199,819
1374202,819
1374204,819
1374367,819
1374369,819
1374370,819
1374373,819
1374376,819
1374377,819
1374378,819
1374380,819
1374381,819
1374384,819
1374387,819
1374391,819
1374396,819
1374397,819
1374400,819
1374405,819
1374407,819
1374408,819
1374409,819
1374410,819
1374411,819
1374412,819
1374779,819
1374781,819
1374782,819
1374784,819
1374785,819
1374787,819
1374788,819
1374790,819
1374793,819
1374794,819
1374796,819
1374798,819
1374799,819
1374801,819
1374802,819
1374803,819
1353478,12631
1353479,12631
1353480,12631
1353481,12631
1353482,12631
1353483,12631
1353484,12631
1353486,12631
1353487,12631
1353488,12631
1353491,12631
1353492,12631
1353493,12631
1353494,12631
1353496,12631
1353498,12631
1353501,12631
1353503,12631
1353505,12631
1353508,12631
1353510,12631
1353512,12631
1353514,12631
1353515,12631
1353516,12631
1353517,12631
1353518,12631
1353519,12631
1353520,12631
1353521,12631
1353522,12631
1353523,12631
1353524,12631
1353525,12631
1353526,12631
1353527,12631
1353529,12631
1353533,12631
1353535,12631
1353539,12631
1353542,12631
1353544,12631
1353547,12631
1353549,12631
1353552,12631
1353554,12631
1353558,12631
1353561,12631
1353562,12631
1353563,12631
1353564,12631
1353565,12631
1353566,12631
1353567,12631
1353880,12631
1353886,12631
1353893,12631
1353897,12631
1353899,12631
1353906,12631
1353913,12631
1353919,12631
1353921,12631
1353924,12631
1353928,12631
1353932,12631
1353933,12631
1353937,12631
1353938,12631
1353940,12631
1353942,12631
1353943,12631
1353948,12631
1353950,12631
1353952,12631
1353953,12631
1353954,12631
1353956,12631
1353957,12631
1353958,12631
1353959,12631
1353961,12631
1353963,12631
1353964,12631
1353967,12631
1353968,12631
1353969,12631
1353970,12631
1353971,12631
1353972,12631
1353974,12631
1353976,12631
1353978,12631
1353980,12631
1353984,12631
1353986,12631
1353991,12631
1353996,12631
1353997,12631
1353999,12631
1354128,12631
1354129,12631
1354130,12631
1354131,12631
1354132,12631
1354133,12631
1354134,12631
1354135,12631
1354136,12631
1354137,12631
1354138,12631
1354139,12631
1354140,12631
1354141,12631
1354142,12631
1354144,12631
1354145,12631
1354146,12631
1354148,12631
1354149,12631
1354151,12631
1354152,12631
1354154,12631
1354155,12631
1354156,12631
1354157,12631
1354158,12631
1354159,12631
1354160,12631
1354161,12631
1354162,12631
1354163,12631
1354164,12631
1354166,12631
1354167,12631
1354168,12631
1354169,12631
1354170,12631
1354171,12631
1354172,12631
1354173,12631
1354175,12631
1354176,12631
1354178,12631
1354179,12631
1354180,12631
1354181,12631
1354182,12631
1354183,12631
1354184,12631
1354185,12631
1354186,12631
1354187,12631
1354188,12631
1354191,12631
1354195,12631
1343024,90
1343024,12606
1343025,90
1343025,12606
1343026,90
1343026,12606
1343027,90
1343027,12606
1343028,90
1343028,12606
1343029,90
1343029,12606
1343030,90
1343030,12606
1343031,90
1343031,12606
1343032,90
1343032,12606
1343033,90
1343033,12606
1343034,90
1343034,12606
1343035,90
1343035,12606
1343036,90
1343036,12606
1343038,90
1343038,12606
1343039,90
1343039,12606
1343040,90
1343040,12606
1343041,90
1343041,12606
1343042,90
1343042,12606
1343043,90
1343043,12606
1343047,90
1343047,12606
1343048,90
1343048,12606
1343044,90
1343044,12606
1343045,90
1343045,12606
1343046,90
1343046,12606
1343049,90
1343049,12606
1343050,90
1343050,12606
1343051,90
1343051,12606
1343098,90
1343098,12606
1343100,90
1343100,12606
1343104,90
1343104,12606
1343106,90
1343106,12606
1343110,90
1343110,12606
1343113,90
1343113,12606
1343116,90
1343116,12606
1343118,90
1343118,12606
1343119,90
1343119,12606
1343127,90
1343127,12606
1343132,90
1343132,12606
1343133,90
1343133,12606
1343134,90
1343134,12606
1343135,90
1343135,12606
1343137,90
1343137,12606
1343140,90
1343140,12606
1343143,90
1343143,12606
1343144,90
1343144,12606
1343145,90
1343145,12606
1343146,90
1343146,12606
1343148,90
1343148,12606
1343149,90
1343149,12606
1343150,90
1343150,12606
1343152,90
1343152,12606
1343154,90
1343154,12606
1343156,90
1343156,12606
1343157,90
1343157,12606
1343169,90
1343169,12606
1343172,90
1343172,12606
1343173,90
1343173,12606
1343174,90
1343174,12606
1343175,90
1343175,12606
1343176,90
1343176,12606
1343177,90
1343177,12606
1343178,90
1343178,12606
1343179,90
1343179,12606
1343180,90
1343180,12606
1343181,90
1343181,12606
1343182,90
1343182,12606
1343183,90
1343183,12606
1343184,90
1343184,12606
1343185,90
1343185,12606
1343186,90
1343186,12606
1343188,90
1343188,12606
1343190,90
1343190,12606
1343192,90
1343192,12606
1343193,90
1343193,12606
1343195,90
1343195,12606
1343196,90
1343196,12606
1343197,90
1343197,12606
1343198,90
1343198,12606
1343200,90
1343200,12606
1343203,90
1343203,12606
1343204,90
1343204,12606
1343207,90
1343207,12606
1343209,90
1343209,12606
1343216,90
1343216,12606
1343225,90
1343225,12606
1343232,90
1343232,12606
1343239,90
1343239,12606
1343247,90
1343247,12606
1343255,90
1343255,12606
1343259,90
1343259,12606
1343260,90
1343260,12606
1343261,90
1343261,12606
1343262,90
1343262,12606
1211418,7217
1211419,7217
1211420,7217
1211421,7217
1211422,7217
1211423,7217
1211424,7217
1211425,7217
1211426,7217
1211427,7217
1211428,7217
1211429,7217
1211430,7217
1211431,7217
1211432,7217
1211433,7217
1211434,7217
1211435,7217
1211436,7217
1211437,7217
1211438,7217
1211439,7217
1211440,7217
1211441,7217
1211442,7217
1211443,7217
1211444,7217
1211445,7217
1211446,7217
1211447,7217
1211448,7217
1211449,7217
1211450,7217
1211451,7217
1212543,7217
1212544,7217
1212545,7217
1212546,7217
1212547,7217
1212548,7217
1212550,7217
1212551,7217
1212552,7217
1212554,7217
1212557,7217
1212560,7217
1212562,7217
1212563,7217
1212565,7217
1212566,7217
1212567,7217
1212568,7217
1212569,7217
1212570,7217
1212571,7217
1212572,7217
1212573,7217
1212574,7217
1212575,7217
1212576,7217
1212577,7217
1212578,7217
1212579,7217
1212580,7217
1212581,7217
1212582,7217
1212583,7217
1212584,7217
1212585,7217
1212586,7217
1212587,7217
1212588,7217
1212589,7217
1212590,7217
1212591,7217
1212592,7217
1212593,7217
1212594,7217
1212595,7217
1212596,7217
1212597,7217
1212598,7217
1212599,7217
1212600,7217
1212601,7217
1212602,7217
1212603,7217
1215374,7217
1215376,7217
1215379,7217
1215382,7217
1215385,7217
1215388,7217
1215408,7217
1215410,7217
1215412,7217
1215415,7217
1215418,7217
1215419,7217
1215420,7217
1215421,7217
1215422,7217
1215423,7217
1215424,7217
1215425,7217
1215428,7217
1215442,7217
1215444,7217
1215446,7217
1215448,7217
1215451,7217
1215452,7217
1215455,7217
1215457,7217
1215458,7217
1215460,7217
1215462,7217
1215463,7217
1216809,7217
1216812,7217
1216815,7217
1216817,7217
1216822,7217
1216825,7217
1216826,7217
1216829,7217
1216830,7217
1216831,7217
1216833,7217
1217287,7217
1217288,7217
1217289,7217
1217290,7217
1217291,7217
1217292,7217
1217293,7217
1217294,7217
1217295,7217
1217296,7217
1217297,7217
1217298,7217
1217299,7217
1217300,7217
1217301,7217
1217302,7217
1217303,7217
1217304,7217
1217305,7217
1217306,7217
1217307,7217
1217308,7217
1217309,7217
1217310,7217
1217311,7217
1217313,7217
1217314,7217
1217315,7217
1217316,7217
1217321,7217
1217324,7217
1217325,7217
1217326,7217
1217327,7217
1217328,7217
1217330,7217
1217331,7217
1217332,7217
1217333,7217
1217334,7217
1217335,7217
1217336,7217
1217337,7217
1217339,7217
1217341,7217
1217342,7217
1217343,7217
1217346,7217
1217347,7217
1217909,7217
1217910,7217
1217911,7217
1217912,7217
1217913,7217
1218039,7217
1218040,7217
1218041,7217
1218042,7217
1218043,7217
1218044,7217
1218045,7217
1218047,7217
1218048,7217
1218049,7217
1218050,7217
1218051,7217
1218052,7217
1218053,7217
1218054,7217
1218055,7217
1218056,7217
1218057,7217
1218058,7217
1218059,7217
1218060,7217
1218061,7217
1218062,7217
1218063,7217
1218064,7217
1218065,7217
1221494,7217
1221497,7217
1221501,7217
1221504,7217
1221507,7217
1221510,7217
1221516,7217
1221517,7217
1221518,7217
1221521,7217
1225426,7217
1225427,7217
1225428,7217
1225430,7217
1225431,7217
1225432,7217
1225434,7217
1225435,7217
1225437,7217
1243435,541
1243439,541
1243448,541
1243460,541
1246061,541
1243461,541
1243462,541
1243463,541
1243467,541
1243468,541
1243469,541
1243470,541
1243471,541
1243475,541
1243476,541
1243477,541
1243478,541
1243491,541
1243492,541
1243493,541
1243494,541
1243495,541
1243496,541
1243497,541
1243498,541
1243499,541
1243500,541
1243501,541
1243502,541
1243503,541
1243509,541
1246211,541
1243519,541
1243521,541
1243524,541
1243529,541
1243530,541
1243531,541
1243532,541
1243534,541
1243535,541
1243539,541
1243540,541
1243544,541
1243553,541
1243558,541
1243561,541
1243564,541
1243566,541
1243569,541
1243736,541
1243740,541
1243744,541
1243750,541
1243753,541
1243759,541
1243761,541
1243763,541
1243768,541
1243774,541
1246046,541
1243802,541
1243803,541
1243804,541
1243805,541
1243806,541
1243807,541
1243808,541
1243809,541
1243810,541
1243811,541
1243812,541
1246063,541
1243940,541
1243941,541
1243942,541
1243943,541
1243944,541
1243945,541
1243946,541
1243947,541
1243948,541
1243949,541
1243950,541
1243951,541
1243952,541
1243953,541
1243954,541
1243957,541
1243961,541
1243963,541
1243968,541
1243976,541
1243986,541
1243991,541
1243992,541
1243997,541
1244001,541
1244003,541
1244014,541
1246198,541
1244017,541
1244019,541
1244020,541
1244022,541
1244024,541
1244025,541
1244027,541
1244028,541
1244037,541
1244356,541
1244358,541
1244359,541
1244360,541
1244362,541
1244374,541
1244376,541
1244378,541
1244380,541
1244381,541
1244384,541
1244386,541
1244387,541
1244392,541
1244394,541
1244656,541
1244657,541
1244658,541
1244659,541
1244660,541
1244661,541
1244662,541
1244663,541
1244664,541
1244665,541
1244879,541
1244880,541
1244883,541
1244885,541
1244887,541
1244890,541
1244893,541
1244896,541
1244900,541
1244903,541
1244993,541
1244995,541
1244997,541
1244998,541
1245000,541
1245002,541
1245004,541
1245005,541
1245020,541
1245022,541
1245023,541
1245024,541
1246775,541
1245025,541
1245026,541
1245027,541
1245028,541
1245029,541
1245030,541
1245031,541
1245032,541
1245323,541
1245324,541
1245325,541
1245326,541
1245327,541
1245328,541
1245329,541
1245330,541
1245331,541
1245332,541
1245333,541
1245334,541
1245335,541
1245336,541
1245337,541
1245534,541
1245538,541
1245541,541
1245543,541
1245545,541
1245560,541
1245561,541
1245564,541
1245566,541
1245567,541
1245584,541
1245591,541
1245599,541
1245623,541
1245625,541
1245628,541
1245637,541
1245638,541
1245642,541
1245644,541
1245645,541
1245648,541
1245650,541
1245651,541
1245652,541
1245653,541
1245906,541
1245907,541
1245908,541
1245909,541
1245910,541
1245980,541
1245983,541
1245986,541
1245989,541
1245992,541
1246008,541
1246011,541
1246156,541
1246013,541
1246016,541
1246025,541
1246026,541
1246028,541
1246029,541
1246032,541
1246033,541
1246035,541
1246036,541
1218676,22393
1218677,22393
1218678,22393
1218679,22393
1218680,22393
1218681,22393
1218684,22393
1218749,22393
1218750,22393
1218751,22393
1218752,22393
1218753,22393
1218754,22393
1218755,22393
1218756,22393
1218757,22393
1218758,22393
1218759,22393
1218760,22393
1218761,22393
1218764,22393
1218767,22393
1218768,22393
1218769,22393
1218772,22393
1219670,22393
1219671,22393
1219673,22393
1219675,22393
1219677,22393
1219678,22393
1219679,22393
1219680,22393
1219681,22393
1219682,22393
1219684,22393
1219685,22393
1219703,22393
1219704,22393
1219707,22393
1219708,22393
1219710,22393
1219711,22393
1219712,22393
1219716,22393
1219717,22393
1219720,22393
1219722,22393
1219723,22393
1219725,22393
1219726,22393
1219727,22393
1219729,22393
1219730,22393
1219731,22393
1219732,22393
1219734,22393
1219735,22393
1219796,22393
1219802,22393
1219813,22393
1219817,22393
1219828,22393
1219832,22393
1219838,22393
1219850,22393
1219859,22393
1219861,22393
1198583,886
1198585,886
1198586,886
1198587,886
1198589,886
1198590,886
1198601,886
1198602,886
1198603,886
1198604,886
1198606,886
1198608,886
1198609,886
1198611,886
1198612,886
1198613,886
1198615,886
1198616,886
1198618,886
1198619,886
1198620,886
1198621,886
1198622,886
1198623,886
1198624,886
1198626,886
1198627,886
1198628,886
1198630,886
1198631,886
1198633,886
1198634,886
1198636,886
1198957,886
1198959,886
1198960,886
1198962,886
1198964,886
1198965,886
1198968,886
1198970,886
1198971,886
1198974,886
1198977,886
1198979,886
1198981,886
1198983,886
1198985,886
1198987,886
1198989,886
1198991,886
1198993,886
1198995,886
1198996,886
1198998,886
1199000,886
1199003,886
1199006,886
1199007,886
1199009,886
1199011,886
1199013,886
1199014,886
1199015,886
1199073,886
1199074,886
1199075,886
1199076,886
1199077,886
1199078,886
1199079,886
1199081,886
1199082,886
1199083,886
1199086,886
1199092,886
1199093,886
1199094,886
1199095,886
1199096,886
1199097,886
1199098,886
1199099,886
1199100,886
1199101,886
1199102,886
1199103,886
1199104,886
1199105,886
1199106,886
1199107,886
1199108,886
1199109,886
1199110,886
1199111,886
1199112,886
1199113,886
1199114,886
1199115,886
1199116,886
1199117,886
1199118,886
1199120,886
1199121,886
1199122,886
1199124,886
1199125,886
1199127,886
1199128,886
1199129,886
1199131,886
1199316,886
1199317,886
1199319,886
1199322,886
1199324,886
1199327,886
1199329,886
1199332,886
1199335,886
1199336,886
1199337,886
1199338,886
1199340,886
1199342,886
1199343,886
1199344,886
1199346,886
1199349,886
1199364,886
1199365,886
1199366,886
1199367,886
1199368,886
1199369,886
1199370,886
1199371,886
1199372,886
1199373,886
1199374,886
1199375,886
1199376,886
1199378,886
1199379,886
1199380,886
1199381,886
1199382,886
1199384,886
1199385,886
1199386,886
1199387,886
1199388,886
1199389,886
1199390,886
1199391,886
1199392,886
1199393,886
1199395,886
1199396,886
1199397,886
1199399,886
1199400,886
1199401,886
1199402,886
1199404,886
1199405,886
1199406,886
1199407,886
1199409,886
1199410,886
1199526,886
1199527,886
1199528,886
1199529,886
1199530,886
1199531,886
1199532,886
1199533,886
1199534,886
1199535,886
1199536,886
1199537,886
1199538,886
1199539,886
1199540,886
1183600,53359
1183601,53359
1183603,53359
1183605,53359
1183606,53359
1183607,53359
1183610,53359
1183612,53359
1183613,53359
1183614,53359
1183617,53359
1183619,53359
1183620,53359
1183627,53359
1183630,53359
1183633,53359
1183634,53359
1183635,53359
1183636,53359
1183648,53359
1183650,53359
1183652,53359
1183655,53359
1183658,53359
1183661,53359
1183664,53359
1183668,53359
1183669,53359
1184251,53359
1184253,53359
1184255,53359
1184258,53359
1184261,53359
1184262,53359
1184267,53359
1184269,53359
1184274,53359
1184280,53359
1184282,53359
1184285,53359
1184301,53359
1184306,53359
1184311,53359
1184312,53359
1184317,53359
1184327,53359
1184869,53359
1184870,53359
1184871,53359
1184872,53359
1184873,53359
1184874,53359
1184875,53359
1184876,53359
1184879,53359
1184882,53359
1184884,53359
1184885,53359
1184944,53359
1184948,53359
1184949,53359
1184950,53359
1184951,53359
1184953,53359
1184955,53359
1184956,53359
1184958,53359
1184959,53359
1184962,53359
1184965,53359
1184970,53359
1184972,53359
1184974,53359
1184975,53359
1184976,53359
1184979,53359
1184981,53359
1163720,956
1163721,956
1163723,956
1163728,956
1163735,956
1163740,956
1163741,956
1163743,956
1163745,956
1163876,956
1163878,956
1163880,956
1163881,956
1163885,956
1163911,956
1163914,956
1163918,956
1163920,956
1163924,956
1163926,956
1163931,956
1163937,956
1163939,956
1163947,956
1163950,956
1163951,956
1163952,956
1163953,956
1163955,956
1163958,956
1164061,956
1164066,956
1164067,956
1164068,956
1164069,956
1164070,956
1164071,956
1164072,956
1164074,956
1164079,956
1164082,956
1164086,956
2259281,956
1164088,956
1164089,956
1164090,956
1164091,956
1164092,956
1164107,956
1164109,956
1164110,956
1165075,956
1165203,956
1165206,956
1165209,956
1165212,956
1165215,956
1165217,956
1165218,956
1165220,956
1165222,956
1165225,956
1165230,956
1165234,956
1165238,956
1165241,956
1165243,956
1165247,956
1165250,956
1165253,956
1165256,956
1165260,956
1165266,956
1165267,956
1165269,956
1165271,956
1165273,956
1165275,956
1165277,956
1165279,956
1165283,956
1165285,956
1165288,956
1165290,956
1165293,956
1165295,956
1165297,956
1165302,956
1165305,956
1165308,956
1165309,956
1165310,956
1165311,956
1165313,956
1165315,956
1165316,956
1165317,956
1165336,956
1165337,956
1165338,956
1165339,956
1165340,956
1165341,956
1165342,956
1165343,956
1165344,956
1165345,956
1165346,956
1165347,956
1165348,956
1165349,956
1165350,956
1165351,956
1165352,956
1165353,956
1165354,956
1165355,956
1165356,956
1165357,956
1165358,956
1165359,956
1165360,956
1165361,956
1165362,956
1165363,956
1165364,956
1165366,956
1165367,956
1165368,956
1032287,22393
1032288,22393
1032289,22393
1032290,22393
1032291,22393
1032292,22393
1032295,22393
1032299,22393
1032302,22393
1032307,22393
1032308,22393
1032314,22393
1032514,22393
1032515,22393
1032520,22393
1032524,22393
1032526,22393
1032532,22393
1032536,22393
1032538,22393
1032540,22393
1032543,22393
1032545,22393
1032547,22393
1032551,22393
1032554,22393
1032555,22393
1032556,22393
1032557,22393
1032559,22393
1032562,22393
1032568,22393
1033320,22393
1033324,22393
1033332,22393
1033334,22393
1033336,22393
1033337,22393
1033339,22393
1033347,22393
1033350,22393
1033351,22393
1033356,22393
1033357,22393
1033359,22393
1033362,22393
1033364,22393
1033366,22393
1033376,22393
1033379,22393
1033383,22393
1033396,22393
1033397,22393
1033399,22393
1033401,22393
1033402,22393
1034040,22393
1034045,22393
1034049,22393
1034053,22393
1034056,22393
1034059,22393
1034176,22393
1034181,22393
1034183,22393
1034185,22393
936097,956
936098,956
936100,956
936102,956
936104,956
936110,956
936115,956
936120,956
936125,956
936130,956
936135,956
936138,956
936140,956
936142,956
936144,956
936151,956
936199,956
936200,956
936201,956
936204,956
936206,956
936208,956
936310,956
936316,956
936321,956
936325,956
936331,956
936333,956
936336,956
936339,956
936342,956
936344,956
936347,956
936348,956
936350,956
936352,956
936354,956
936358,956
936360,956
936365,956
936370,956
936383,956
936415,956
936418,956
936421,956
936446,956
936447,956
936450,956
936452,956
936455,956
936458,956
936463,956
936465,956
936470,956
936475,956
936480,956
936484,956
936490,956
936495,956
936501,956
936505,956
936510,956
936514,956
936521,956
936528,956
936529,956
936532,956
936534,956
936537,956
936947,956
936948,956
936949,956
936950,956
936966,956
936970,956
936972,956
936974,956
936975,956
936980,956
936986,956
936993,956
936996,956
936997,956
936999,956
937518,956
937562,956
937606,956
937631,956
937679,956
937715,956
937750,956
937756,956
937761,956
937764,956
937766,956
937771,956
938114,956
938116,956
938119,956
938121,956
938122,956
938123,956
938125,956
938128,956
938129,956
938131,956
938132,956
938133,956
938135,956
938136,956
938138,956
938139,956
938175,956
938176,956
938177,956
938178,956
938179,956
938180,956
938181,956
929504,1786
929505,1786
929506,1786
929507,1786
929508,1786
929509,1786
929510,1786
929511,1786
929512,1786
929513,1786
929514,1786
929515,1786
929516,1786
929517,1786
929518,1786
929519,1786
929520,1786
929521,1786
929522,1786
929523,1786
929524,1786
929525,1786
929526,1786
929527,1786
929528,1786
929529,1786
929530,1786
929531,1786
929532,1786
929533,1786
929534,1786
929538,1786
929539,1786
929540,1786
929541,1786
929542,1786
929543,1786
929544,1786
929545,1786
929546,1786
929547,1786
929548,1786
929549,1786
929550,1786
929552,1786
929553,1786
929558,1786
929560,1786
929562,1786
929563,1786
929564,1786
929566,1786
929567,1786
929568,1786
929570,1786
929571,1786
929572,1786
929574,1786
929576,1786
929577,1786
929578,1786
929580,1786
929581,1786
929582,1786
929584,1786
929585,1786
929587,1786
929588,1786
929589,1786
929590,1786
929591,1786
929592,1786
929593,1786
929594,1786
929595,1786
929597,1786
929598,1786
929599,1786
929600,1786
929601,1786
929602,1786
929603,1786
929604,1786
929605,1786
929607,1786
929608,1786
929609,1786
929610,1786
929611,1786
929612,1786
929614,1786
929615,1786
929616,1786
929619,1786
929620,1786
929626,1786
929627,1786
929629,1786
929630,1786
929631,1786
929632,1786
929633,1786
929635,1786
929636,1786
929637,1786
929638,1786
929639,1786
929640,1786
929641,1786
929642,1786
929644,1786
929645,1786
928849,12631
928849,12671
928854,12631
928854,12671
928856,12631
928856,12671
928859,12631
928859,12671
928860,12631
928860,12671
928864,12631
928864,12671
928865,12631
928865,12671
928881,12631
928881,12671
928882,12631
928882,12671
928884,12631
928884,12671
928885,12631
928885,12671
928886,12631
928886,12671
928887,12631
928887,12671
928888,12631
928888,12671
928890,12631
928890,12671
928891,12631
928891,12671
928892,12631
928892,12671
928893,12631
928893,12671
928894,12631
928894,12671
928896,12631
928896,12671
928897,12631
928897,12671
928899,12631
928899,12671
928900,12631
928900,12671
928908,12631
928908,12671
928909,12631
928909,12671
928910,12631
928910,12671
928911,12631
928911,12671
928912,12631
928912,12671
928913,12631
928913,12671
928914,12631
928914,12671
928915,12631
928915,12671
928916,12631
928916,12671
928926,12631
928926,12671
928927,12631
928927,12671
928928,12631
928928,12671
928929,12631
928929,12671
928930,12631
928930,12671
928931,12631
928931,12671
928932,12631
928932,12671
928933,12631
928933,12671
928934,12631
928934,12671
928936,12631
928936,12671
928937,12631
928937,12671
928938,12631
928938,12671
928939,12631
928939,12671
928943,12631
928943,12671
928944,12631
928944,12671
928945,12631
928945,12671
928946,12631
928946,12671
928947,12631
928947,12671
928948,12631
928948,12671
928949,12631
928949,12671
928950,12631
928950,12671
928951,12631
928951,12671
928952,12631
928952,12671
928953,12631
928953,12671
929061,12631
929061,12671
929063,12631
929063,12671
929064,12631
929064,12671
929065,12631
929065,12671
929067,12631
929067,12671
929069,12631
929069,12671
929072,12631
929072,12671
929073,12631
929073,12671
929074,12631
929074,12671
929076,12631
929076,12671
929131,12631
929131,12671
929133,12631
929133,12671
929135,12631
929135,12671
929137,12631
929137,12671
929138,12631
929138,12671
929140,12631
929140,12671
929141,12631
929141,12671
929142,12631
929142,12671
929144,12631
929144,12671
929145,12631
929145,12671
929146,12631
929146,12671
929148,12631
929148,12671
929150,12631
929150,12671
929153,12631
929153,12671
929155,12631
929155,12671
929156,12631
929156,12671
929157,12631
929157,12671
929166,12631
929166,12671
929169,12631
929169,12671
929170,12631
929170,12671
929173,12631
929173,12671
929179,12631
929179,12671
929181,12631
929181,12671
929182,12631
929182,12671
929185,12631
929185,12671
929186,12631
929186,12671
929188,12631
929188,12671
929192,12631
929192,12671
929193,12631
929193,12671
929194,12631
929194,12671
929196,12631
929196,12671
